,t_idx,target_ee_pos,target_ee_quat,Kp_pos,Kp_rot,is_converged,iter_conv,pos_overshoot,rot_overshoot,final_pos_err,final_rot_err
56,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],131.60740129524925,131.60740129524925,True,1063,0.0,0.0,0.0036121587863273625,0.03159153196537108
57,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],131.60740129524925,173.20508075688775,True,1059,0.0,0.0,0.0037794370414180674,0.01004035397461953
58,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],131.60740129524925,227.95070569547784,True,1060,0.0,0.0,0.0037813225858668925,0.006987924816940421
59,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],131.60740129524925,300.0000000000001,True,1056,0.0,0.0,0.0037754203489319947,0.006232374854751213
60,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],173.20508075688775,100.0,True,1572,0.0,0.0,0.0012219597297014422,0.03253335574783909
61,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],173.20508075688775,131.60740129524925,True,980,0.0,0.0,0.0013882727359004507,0.030765469310624426
62,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],173.20508075688775,173.20508075688775,True,831,0.0,0.0,0.003530369180927597,0.007510265727718924
63,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],173.20508075688775,227.95070569547784,True,834,0.0,0.0,0.0035371557387723546,0.001079471404444125
64,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],173.20508075688775,300.0000000000001,True,837,0.0,0.0,0.00354992297269889,6.746597921446e-05
65,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],227.95070569547784,100.0,True,1244,0.0,0.0,0.0006734727432020705,0.0313084949723489
66,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],227.95070569547784,131.60740129524925,True,842,0.0,0.0,0.0005030819183538028,0.026898350829121273
67,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],227.95070569547784,173.20508075688775,True,646,0.0,0.0,0.0031710572515805608,0.02436324298662749
68,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],227.95070569547784,227.95070569547784,True,649,0.0,0.0,0.0031521661699340647,0.005338191729913875
69,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],227.95070569547784,300.0000000000001,True,651,0.0,0.0,0.0031581571054178172,0.0006573424655478343
70,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,100.0,True,1083,0.0,0.0,5.444894778056339e-06,0.028710613581453923
71,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,131.60740129524925,True,824,0.0,0.0,5.0996338711325166e-05,0.02703687903680243
72,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,173.20508075688775,True,630,0.0,0.0,0.0005865008965713487,0.02477753875364563
73,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,227.95070569547784,True,506,0.0,0.0,0.0027374732714376864,0.01799813782568271
74,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],300.0000000000001,300.0000000000001,True,508,0.0,0.0,0.00271843189491207,0.003610348998566568
