,t_idx,target_ee_pos,target_ee_quat,Kp_pos,Kp_rot,is_converged,iter_conv,pos_overshoot,rot_overshoot,final_pos_err,final_rot_err
13,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],31.622776601683793,56.23413251903491,True,3487.0,0.0,0.0,0.0046959672594295305,0.00031134512866560625
14,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],31.622776601683793,100.0,True,3487.0,0.0,0.0,0.0046963360163309355,2.7245349362076114e-05
15,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],56.23413251903491,10.0,True,8364.0,0.0,0.0,1.2961370423270763e-06,0.034314410895430934
16,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],56.23413251903491,17.78279410038923,True,4701.0,0.0,0.0,7.177083750478884e-06,0.033783260459934315
17,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],56.23413251903491,31.622776601683793,True,2640.0,0.0,0.0,0.0009484358414306202,0.032881041717502404
18,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],56.23413251903491,56.23413251903491,True,1956.0,0.0,0.0,0.004469587891321031,0.010747903658356563
19,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],56.23413251903491,100.0,True,1956.0,0.0,0.0,0.0044708776450282026,0.00027493522198379834
20,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],100.0,10.0,True,8365.0,0.0,0.0,6.74474078430548e-07,0.03431405190277198
21,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],100.0,17.78279410038923,True,4701.0,0.0,0.0,1.3288248200438485e-06,0.033793323054976884
22,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],100.0,31.622776601683793,True,2642.0,0.0,0.0,6.0146075407860955e-06,0.03290027396273899
23,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],100.0,56.23413251903491,True,1483.0,0.0,0.0,0.0008522373354418828,0.03131987835813342
24,0,[0.54901494 0.18173542 0.2539804 ],[ 0.10287649  0.93678923 -0.31134016 -0.12210518],100.0,100.0,True,1096.0,0.0,0.0,0.004095514197447524,0.009916756640089477
25,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],10.0,10.0,True,10602.0,0.0,0.0,0.0049029581952215575,0.019246291847499767
26,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],10.0,17.78279410038923,True,10608.0,0.0,0.0,0.004901617201299315,0.0006833346160215305
27,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],10.0,31.622776601683793,True,10611.0,0.0,0.0,0.004901258689872639,1.712787752136998e-05
28,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],10.0,56.23413251903491,True,10614.0,0.0,0.0,0.00490190483923906,8.489139357913294e-06
29,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],10.0,100.0,True,10624.0,0.0,0.0,0.004902223865875572,4.36492633775529e-06
30,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],17.78279410038923,10.0,True,9155.0,0.0,0.0,0.0004894997419803169,0.03431524615907826
31,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],17.78279410038923,17.78279410038923,True,5960.0,0.0,0.0,0.004825569281052704,0.01906681943118303
32,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],17.78279410038923,31.622776601683793,True,5960.0,0.0,0.0,0.004827825866184739,0.000663151199479875
33,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],17.78279410038923,56.23413251903491,True,5964.0,0.0,0.0,0.004827235265790712,2.05517520215426e-05
34,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],17.78279410038923,100.0,True,5969.0,0.0,0.0,0.004827570149272757,1.0076256641338724e-05
35,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],31.622776601683793,10.0,True,9156.0,0.0,0.0,3.563360843828564e-06,0.03431465466890377
36,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],31.622776601683793,17.78279410038923,True,5147.0,0.0,0.0,0.00047197063708426755,0.033786755161518335
37,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],31.622776601683793,31.622776601683793,True,3346.0,0.0,0.0,0.004697997473176248,0.01853362155220289
38,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],31.622776601683793,56.23413251903491,True,3348.0,0.0,0.0,0.004698235506464147,0.0006272943498412052
39,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],31.622776601683793,100.0,True,3352.0,0.0,0.0,0.004696619987934555,2.6429886325007647e-05
40,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],56.23413251903491,10.0,True,9163.0,0.0,0.0,2.6070518460322715e-06,0.03431063558576044
41,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],56.23413251903491,17.78279410038923,True,5148.0,0.0,0.0,4.651541870219336e-06,0.03379905336724758
42,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],56.23413251903491,31.622776601683793,True,2893.0,0.0,0.0,0.0004417922365067248,0.03289905685315927
43,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],56.23413251903491,56.23413251903491,True,1878.0,0.0,0.0,0.004472298684626824,0.01776865869074239
44,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],56.23413251903491,100.0,True,1880.0,0.0,0.0,0.0044705314284710805,0.0005695968628806411
45,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],100.0,10.0,True,9159.0,0.0,0.0,1.353767692977776e-06,0.03432140031653581
46,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],100.0,17.78279410038923,True,5150.0,0.0,0.0,3.069065845973336e-06,0.03380094470707838
47,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],100.0,31.622776601683793,True,2895.0,0.0,0.0,6.533511654997185e-06,0.032894449516383914
48,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],100.0,56.23413251903491,True,1627.0,0.0,0.0,0.000391366734875676,0.03134829775116319
49,1,[0.46031553 0.11468379 0.31335957],[-0.17367821  0.71245567 -0.39593301 -0.55270231],100.0,100.0,True,1053.0,0.0,0.0,0.0040949678772175925,0.016529893879639067
50,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],10.0,10.0,False,,0.0,,0.0048267918052104855,0.06007464006742358
51,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],10.0,17.78279410038923,True,13605.0,0.0,0.0,0.0049154417413356894,0.020689329385433296
52,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],10.0,31.622776601683793,True,14391.0,0.0,0.0,0.0049170299616610085,0.006939552046257958
53,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],10.0,56.23413251903491,True,14767.0,0.0,0.0,0.004906226989287013,0.0015412644973568312
54,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],10.0,100.0,True,14806.0,0.0,0.0,0.004903965582103638,0.0005048448819062848
55,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],17.78279410038923,10.0,False,,0.0,,0.0026928629899391466,0.07521092185160412
56,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],17.78279410038923,17.78279410038923,True,10580.0,0.0,0.0,0.0027654651683959725,0.034575310286382374
57,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],17.78279410038923,31.622776601683793,True,7649.0,0.0,0.0,0.004848866655765971,0.020449089450693608
58,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],17.78279410038923,56.23413251903491,True,8086.0,0.0,0.0,0.004853508390144971,0.006859144967208678
59,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],17.78279410038923,100.0,True,8356.0,0.0,0.0,0.004834377518073316,0.0014682332728187173
60,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],31.622776601683793,10.0,False,,0.0,,0.0016932877944311482,0.09347996357281126
61,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],31.622776601683793,17.78279410038923,True,11460.0,0.0,0.0,0.001308073957080017,0.03457805534109422
62,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],31.622776601683793,31.622776601683793,True,5921.0,0.0,0.0,0.0027343539944435524,0.034251903234177455
63,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],31.622776601683793,56.23413251903491,True,4298.0,0.0,0.0,0.004732362738119439,0.019865882815996307
64,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],31.622776601683793,100.0,True,4533.0,0.0,0.0,0.004742944039414689,0.00675641322655228
65,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],56.23413251903491,10.0,False,,0.0,,0.0010915207418297865,0.1140914087922666
66,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],56.23413251903491,17.78279410038923,True,12304.0,0.0,0.0,0.0006691369813388887,0.03458410812026827
67,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],56.23413251903491,31.622776601683793,True,6388.0,0.0,0.0,0.0012958989810091075,0.03426177413532323
68,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],56.23413251903491,56.23413251903491,True,3258.0,0.0,0.0,0.002658555170827028,0.033674065634455456
69,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],56.23413251903491,100.0,True,2412.0,0.0,0.0,0.004514452695371148,0.01810565783000302
70,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],100.0,10.0,False,,0.0,,0.0005178210036092617,0.09823017381390309
71,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],100.0,17.78279410038923,True,12890.0,0.0,0.0,0.0003582484377633425,0.034590652409097
72,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],100.0,31.622776601683793,True,6752.0,0.0,0.0,0.0006627438611157639,0.034271794204032695
73,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],100.0,56.23413251903491,True,3473.0,0.0,0.0,0.0012725513785273009,0.033699649541677874
74,2,[-0.41716672 -0.14826999  0.2914573 ],[ 0.42887559  0.28911501  0.73526899 -0.43801569],100.0,100.0,True,1674.0,0.0,0.0,0.002469997558300161,0.03265308278237766
